route_name_list,lon,lat,datetime,type_list,status_list,current_edge_list,direction_angle_list,matched_rider_cnt,OrgPickup_cnt,reposition_recommend_cnt,reposition_recommend_and_accept_cnt,reposition_recommend_but_reject_cnt,matching_rate,unmatched_rider_cnt,total_revenue,total_revenue_added_by_reposition
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:00,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:05,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:10,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:15,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:20,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:25,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:30,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:35,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:40,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:45,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:50,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:15:55,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:00,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:05,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:10,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:15,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:20,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:25,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:30,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2_meeting_point,-73.9529445,40.7858365,2016/3/5 17:16:35,point,display,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:00,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:05,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:10,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:15,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:20,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:25,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:30,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:35,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:40,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:45,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:50,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:15:55,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:00,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:05,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:10,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:15,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:20,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:25,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:30,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:35,rider,wait,"[42434168, 42434168]",0.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9529445,40.7858365,2016/3/5 17:16:40,rider,onboard,"[42434168, 596776167]",152.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9531431,40.7859164,2016/3/5 17:16:45,rider,onboard,"[42434168, 596776167]",152.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9531431,40.7859164,2016/3/5 17:16:50,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95318630909091,40.785859936363636,2016/3/5 17:16:55,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95322951818183,40.785803472727274,2016/3/5 17:17:00,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95327272727273,40.785747009090905,2016/3/5 17:17:05,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95331593636364,40.78569054545454,2016/3/5 17:17:10,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95335914545454,40.78563408181818,2016/3/5 17:17:15,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95340235454546,40.78557761818182,2016/3/5 17:17:20,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95344556363636,40.78552115454546,2016/3/5 17:17:25,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95348877272727,40.785464690909095,2016/3/5 17:17:30,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95353198181817,40.785408227272725,2016/3/5 17:17:35,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95357519090909,40.78535176363636,2016/3/5 17:17:40,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9536184,40.7852953,2016/3/5 17:17:45,rider,onboard,"[596776167, 596776173]",240.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9536184,40.7852953,2016/3/5 17:17:50,rider,onboard,"[596776173, 42444491]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9533973,40.7852031,2016/3/5 17:17:55,rider,onboard,"[596776173, 42444491]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9533973,40.7852031,2016/3/5 17:18:00,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95322693333334,40.78513137777777,2016/3/5 17:18:05,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95305656666667,40.78505965555555,2016/3/5 17:18:10,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95288620000001,40.78498793333333,2016/3/5 17:18:15,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95271583333334,40.78491621111111,2016/3/5 17:18:20,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95254546666666,40.784844488888886,2016/3/5 17:18:25,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9523751,40.78477276666666,2016/3/5 17:18:30,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95220473333333,40.784701044444446,2016/3/5 17:18:35,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95203436666667,40.78462932222222,2016/3/5 17:18:40,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.951864,40.7845576,2016/3/5 17:18:45,rider,onboard,"[42444491, 42444495]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.951864,40.7845576,2016/3/5 17:18:50,rider,onboard,"[42444495, 4163883691]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95197905,40.78440055,2016/3/5 17:18:55,rider,onboard,"[42444495, 4163883691]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95209410000001,40.7842435,2016/3/5 17:19:00,rider,onboard,"[42444495, 4163883691]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95220915,40.78408645,2016/3/5 17:19:05,rider,onboard,"[42444495, 4163883691]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9523242,40.7839294,2016/3/5 17:19:10,rider,onboard,"[42444495, 4163883691]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9523242,40.7839294,2016/3/5 17:19:15,rider,onboard,"[4163883691, 42447149]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9527792,40.7833051,2016/3/5 17:19:20,rider,onboard,"[4163883691, 42447149]",241.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9527792,40.7833051,2016/3/5 17:19:25,rider,onboard,"[42447149, 42448735]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95198535,40.7829708,2016/3/5 17:19:30,rider,onboard,"[42447149, 42448735]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9511915,40.7826365,2016/3/5 17:19:35,rider,onboard,"[42447149, 42448735]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9511915,40.7826365,2016/3/5 17:19:40,rider,onboard,"[42448735, 42450037]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9507524,40.783269,2016/3/5 17:19:45,rider,onboard,"[42448735, 42450037]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9507524,40.783269,2016/3/5 17:19:50,rider,onboard,"[42450037, 42444500]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.950638225,40.783428875,2016/3/5 17:19:55,rider,onboard,"[42450037, 42444500]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95052405,40.78358875,2016/3/5 17:20:00,rider,onboard,"[42450037, 42444500]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95040987499999,40.783748625,2016/3/5 17:20:05,rider,onboard,"[42450037, 42444500]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9502957,40.7839085,2016/3/5 17:20:10,rider,onboard,"[42450037, 42444500]",62.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9502957,40.7839085,2016/3/5 17:20:15,rider,onboard,"[42444500, 42443052]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94916649999999,40.783426399999996,2016/3/5 17:20:20,rider,onboard,"[42444500, 42443052]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9480373,40.7829443,2016/3/5 17:20:25,rider,onboard,"[42444500, 42443052]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9480373,40.7829443,2016/3/5 17:20:30,rider,onboard,"[42443052, 42444506]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94685365000001,40.78244565,2016/3/5 17:20:35,rider,onboard,"[42443052, 42444506]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94567,40.781947,2016/3/5 17:20:40,rider,onboard,"[42443052, 42444506]",331.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94567,40.781947,2016/3/5 17:20:45,rider,onboard,"[42444506, 42434179]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9454448,40.78225725,2016/3/5 17:20:50,rider,onboard,"[42444506, 42434179]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9452196,40.7825675,2016/3/5 17:20:55,rider,onboard,"[42444506, 42434179]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9452196,40.7825675,2016/3/5 17:21:00,rider,onboard,"[42434179, 4779073679]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94496985,40.7829095,2016/3/5 17:21:05,rider,onboard,"[42434179, 4779073679]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9447201,40.7832515,2016/3/5 17:21:10,rider,onboard,"[42434179, 4779073679]",61.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9447201,40.7832515,2016/3/5 17:21:15,rider,onboard,"[4779073679, 4779073680]",325.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94460116,40.78318522,2016/3/5 17:21:20,rider,onboard,"[4779073679, 4779073680]",325.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94448222,40.78311894,2016/3/5 17:21:25,rider,onboard,"[4779073679, 4779073680]",325.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94436328,40.783052659999996,2016/3/5 17:21:30,rider,onboard,"[4779073679, 4779073680]",325.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94424434,40.78298638,2016/3/5 17:21:35,rider,onboard,"[4779073679, 4779073680]",325.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441254,40.7829201,2016/3/5 17:21:40,rider,onboard,"[4779073679, 4779073680]",325.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441254,40.7829201,2016/3/5 17:21:45,rider,onboard,"[4779073680, 589929417]",257.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441908,40.7817314,2016/3/5 17:21:50,rider,onboard,"[4779073680, 589929417]",257.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9442562,40.7805427,2016/3/5 17:21:55,rider,onboard,"[4779073680, 589929417]",257.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9442562,40.7805427,2016/3/5 17:22:00,rider,onboard,"[589929417, 3785532381]",279.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441831,40.7801905,2016/3/5 17:22:05,rider,onboard,"[589929417, 3785532381]",279.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441831,40.7801905,2016/3/5 17:22:10,rider,onboard,"[3785532381, 3785532382]",285.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441478,40.780071050000004,2016/3/5 17:22:15,rider,onboard,"[3785532381, 3785532382]",285.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441125,40.7799516,2016/3/5 17:22:20,rider,onboard,"[3785532381, 3785532382]",285.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9441125,40.7799516,2016/3/5 17:22:25,rider,onboard,"[3785532382, 42433421]",305.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9438835,40.7797055,2016/3/5 17:22:30,rider,onboard,"[3785532382, 42433421]",305.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9438835,40.7797055,2016/3/5 17:22:35,rider,onboard,"[42433421, 42433422]",298.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9435413,40.7792164,2016/3/5 17:22:40,rider,onboard,"[42433421, 42433422]",298.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9435413,40.7792164,2016/3/5 17:22:45,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94389085,40.778559325,2016/3/5 17:22:50,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94424040000001,40.777902250000004,2016/3/5 17:22:55,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94458995000001,40.777245175000004,2016/3/5 17:23:00,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9449395,40.7765881,2016/3/5 17:23:05,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94528905,40.775931025,2016/3/5 17:23:10,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9456386,40.77527395,2016/3/5 17:23:15,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94598815,40.774616875,2016/3/5 17:23:20,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9463377,40.7739598,2016/3/5 17:23:25,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94668725,40.773302725,2016/3/5 17:23:30,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9470368,40.77264565,2016/3/5 17:23:35,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94738635,40.771988575,2016/3/5 17:23:40,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9477359,40.7713315,2016/3/5 17:23:45,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94808545,40.770674424999996,2016/3/5 17:23:50,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94843499999999,40.770017349999996,2016/3/5 17:23:55,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94878455,40.769360275,2016/3/5 17:24:00,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9491341,40.7687032,2016/3/5 17:24:05,rider,onboard,"[42433422, 42424145]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9491341,40.7687032,2016/3/5 17:24:10,rider,onboard,"[42424145, 42438809]",238.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.94989515,40.767781799999995,2016/3/5 17:24:15,rider,onboard,"[42424145, 42438809]",238.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9506562,40.7668604,2016/3/5 17:24:20,rider,onboard,"[42424145, 42438809]",238.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9506562,40.7668604,2016/3/5 17:24:25,rider,onboard,"[42438809, 42427036]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9510131,40.766516,2016/3/5 17:24:30,rider,onboard,"[42438809, 42427036]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9510131,40.766516,2016/3/5 17:24:35,rider,onboard,"[42427036, 42427030]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95158175,40.7658884,2016/3/5 17:24:40,rider,onboard,"[42427036, 42427030]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9521504,40.7652608,2016/3/5 17:24:45,rider,onboard,"[42427036, 42427030]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9521504,40.7652608,2016/3/5 17:24:50,rider,onboard,"[42427030, 42450634]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9524946,40.76481913333333,2016/3/5 17:24:55,rider,onboard,"[42427030, 42450634]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9528388,40.764377466666666,2016/3/5 17:25:00,rider,onboard,"[42427030, 42450634]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.953183,40.7639358,2016/3/5 17:25:05,rider,onboard,"[42427030, 42450634]",239.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.953183,40.7639358,2016/3/5 17:25:10,rider,onboard,"[42450634, 371188320]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95376764,40.7633678,2016/3/5 17:25:15,rider,onboard,"[42450634, 371188320]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95435228,40.762799799999996,2016/3/5 17:25:20,rider,onboard,"[42450634, 371188320]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95493692,40.7622318,2016/3/5 17:25:25,rider,onboard,"[42450634, 371188320]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95552156,40.7616638,2016/3/5 17:25:30,rider,onboard,"[42450634, 371188320]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9561062,40.7610958,2016/3/5 17:25:35,rider,onboard,"[42450634, 371188320]",232.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9561062,40.7610958,2016/3/5 17:25:40,rider,onboard,"[371188320, 406006393]",227.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.956629975,40.76065755,2016/3/5 17:25:45,rider,onboard,"[371188320, 406006393]",227.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95715375,40.7602193,2016/3/5 17:25:50,rider,onboard,"[371188320, 406006393]",227.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.957677525,40.75978105,2016/3/5 17:25:55,rider,onboard,"[371188320, 406006393]",227.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9582013,40.7593428,2016/3/5 17:26:00,rider,onboard,"[371188320, 406006393]",227.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9582013,40.7593428,2016/3/5 17:26:05,rider,onboard,"[406006393, 5426969134]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95897172,40.7584827,2016/3/5 17:26:10,rider,onboard,"[406006393, 5426969134]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.95974214,40.7576226,2016/3/5 17:26:15,rider,onboard,"[406006393, 5426969134]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.96051256,40.7567625,2016/3/5 17:26:20,rider,onboard,"[406006393, 5426969134]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.96128298000001,40.7559024,2016/3/5 17:26:25,rider,onboard,"[406006393, 5426969134]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9620534,40.7550423,2016/3/5 17:26:30,rider,onboard,"[406006393, 5426969134]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9620534,40.7550423,2016/3/5 17:26:35,rider,onboard,"[5426969134, 370924677]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.962889,40.754116100000005,2016/3/5 17:26:40,rider,onboard,"[5426969134, 370924677]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9637246,40.7531899,2016/3/5 17:26:45,rider,onboard,"[5426969134, 370924677]",236.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.9637246,40.7531899,2016/3/5 17:26:50,rider,onboard,"[370924677, 42438898]",211.0,39,29,10,5,5,0.78,11,1497.883,212.433
5_70_rider_2,-73.96432035000001,40.75286495,2016/3/5 17:26:55,rider,onboard,"[370924677, 42438898]",211.0,39,29,10,5,5,0.78,11,1497.883,212.433
