route_name_list,lon,lat,datetime,type_list,status_list
5_70_rider_0,-73.9613628,40.780232,2016/3/5 17:17:50,rider,onboard
5_70_rider_0,-73.96096560000001,40.7800595,2016/3/5 17:17:55,rider,onboard
5_70_rider_0,-73.9605684,40.779887,2016/3/5 17:18:00,rider,onboard
5_70_rider_0,-73.96017119999999,40.7797145,2016/3/5 17:18:05,rider,onboard
5_70_rider_0,-73.959774,40.779542,2016/3/5 17:18:10,rider,onboard
5_70_rider_0,-73.959774,40.779542,2016/3/5 17:18:15,rider,onboard
5_70_rider_0,-73.95961966666667,40.779752333333334,2016/3/5 17:18:20,rider,onboard
5_70_rider_0,-73.95946533333333,40.77996266666666,2016/3/5 17:18:25,rider,onboard
5_70_rider_0,-73.959311,40.780173,2016/3/5 17:18:30,rider,onboard
5_70_rider_0,-73.959311,40.780173,2016/3/5 17:18:35,rider,onboard
5_70_rider_0,-73.95927702,40.78021880666667,2016/3/5 17:18:40,rider,onboard
5_70_rider_0,-73.95924304,40.78026461333333,2016/3/5 17:18:45,rider,onboard
5_70_rider_0,-73.95920905999999,40.78031042,2016/3/5 17:18:50,rider,onboard
5_70_rider_0,-73.95917508,40.78035622666667,2016/3/5 17:18:55,rider,onboard
5_70_rider_0,-73.9591411,40.78040203333333,2016/3/5 17:19:00,rider,onboard
5_70_rider_0,-73.95910712,40.78044784,2016/3/5 17:19:05,rider,onboard
5_70_rider_0,-73.95907314,40.78049364666667,2016/3/5 17:19:10,rider,onboard
5_70_rider_0,-73.95903915999999,40.78053945333333,2016/3/5 17:19:15,rider,onboard
5_70_rider_0,-73.95900517999999,40.78058526,2016/3/5 17:19:20,rider,onboard
5_70_rider_0,-73.9589712,40.78063106666667,2016/3/5 17:19:25,rider,onboard
5_70_rider_0,-73.95893722,40.780676873333334,2016/3/5 17:19:30,rider,onboard
5_70_rider_0,-73.95890324,40.780722680000004,2016/3/5 17:19:35,rider,onboard
5_70_rider_0,-73.95886925999999,40.78076848666667,2016/3/5 17:19:40,rider,onboard
5_70_rider_0,-73.95883527999999,40.780814293333336,2016/3/5 17:19:45,rider,onboard
5_70_rider_0,-73.95880129999999,40.780860100000005,2016/3/5 17:19:50,rider,onboard
5_70_rider_0,-73.95880129999999,40.780860100000005,2016/3/5 17:19:55,rider,onboard
5_70_rider_0,-73.95867812499999,40.781028600000006,2016/3/5 17:20:00,rider,onboard
5_70_rider_0,-73.95855494999999,40.7811971,2016/3/5 17:20:05,rider,onboard
5_70_rider_0,-73.958431775,40.7813656,2016/3/5 17:20:10,rider,onboard
5_70_rider_0,-73.9583086,40.7815341,2016/3/5 17:20:15,rider,onboard
5_70_rider_0,-73.9583086,40.7815341,2016/3/5 17:20:20,rider,onboard
5_70_rider_0,-73.9578583,40.782166600000004,2016/3/5 17:20:25,rider,onboard
5_70_rider_0,-73.9578583,40.782166600000004,2016/3/5 17:20:30,rider,onboard
5_70_rider_0,-73.957359,40.781955133333334,2016/3/5 17:20:35,rider,onboard
5_70_rider_0,-73.95685970000001,40.78174366666667,2016/3/5 17:20:40,rider,onboard
5_70_rider_0,-73.95636040000001,40.7815322,2016/3/5 17:20:45,rider,onboard
5_70_rider_0,-73.95636040000001,40.7815322,2016/3/5 17:20:50,rider,onboard
5_70_rider_0,-73.9561441,40.7814421,2016/3/5 17:20:55,rider,onboard
5_70_rider_0,-73.9561441,40.7814421,2016/3/5 17:21:00,rider,onboard
5_70_rider_0,-73.9556914,40.782071200000004,2016/3/5 17:21:05,rider,onboard
5_70_rider_0,-73.9556914,40.782071200000004,2016/3/5 17:21:10,rider,onboard
5_70_rider_0,-73.95522530000001,40.7826917,2016/3/5 17:21:15,rider,onboard
5_70_rider_0,-73.95522530000001,40.7826917,2016/3/5 17:21:20,rider,onboard
5_70_rider_0,-73.95446055,40.78236925,2016/3/5 17:21:25,rider,onboard
5_70_rider_0,-73.95369579999999,40.782046799999996,2016/3/5 17:21:30,rider,onboard
5_70_rider_0,-73.95369579999999,40.782046799999996,2016/3/5 17:21:35,rider,onboard
5_70_rider_0,-73.95290575,40.781712549999995,2016/3/5 17:21:40,rider,onboard
5_70_rider_0,-73.95211570000001,40.7813783,2016/3/5 17:21:45,rider,onboard
5_70_rider_0,-73.95211570000001,40.7813783,2016/3/5 17:21:50,rider,onboard
5_70_rider_0,-73.9516568,40.7820071,2016/3/5 17:21:55,rider,onboard
5_70_rider_0,-73.9516568,40.7820071,2016/3/5 17:22:00,rider,onboard
5_70_rider_0,-73.9515017,40.7822169,2016/3/5 17:22:05,rider,onboard
5_70_rider_0,-73.95134660000001,40.7824267,2016/3/5 17:22:10,rider,onboard
5_70_rider_0,-73.95119150000001,40.7826365,2016/3/5 17:22:15,rider,onboard
5_70_rider_0,-73.95119150000001,40.7826365,2016/3/5 17:22:20,rider,onboard
5_70_rider_0,-73.95075240000001,40.783269,2016/3/5 17:22:25,rider,onboard
5_70_rider_0,-73.95075240000001,40.783269,2016/3/5 17:22:30,rider,onboard
5_70_rider_0,-73.950638225,40.783428875,2016/3/5 17:22:35,rider,onboard
5_70_rider_0,-73.95052405000001,40.78358875,2016/3/5 17:22:40,rider,onboard
5_70_rider_0,-73.95040987500002,40.783748625,2016/3/5 17:22:45,rider,onboard
5_70_rider_0,-73.95029570000001,40.7839085,2016/3/5 17:22:50,rider,onboard
5_70_rider_0,-73.95029570000001,40.7839085,2016/3/5 17:22:55,rider,onboard
5_70_rider_0,-73.9491665,40.783426399999996,2016/3/5 17:23:00,rider,onboard
5_70_rider_0,-73.9480373,40.7829443,2016/3/5 17:23:05,rider,onboard
5_70_rider_0,-73.9480373,40.7829443,2016/3/5 17:23:10,rider,onboard
5_70_rider_0,-73.94685365,40.78244565,2016/3/5 17:23:15,rider,onboard
5_70_rider_0,-73.94566999999999,40.781946999999995,2016/3/5 17:23:20,rider,onboard
5_70_rider_0,-73.94566999999999,40.781946999999995,2016/3/5 17:23:25,rider,onboard
5_70_rider_0,-73.94544479999999,40.78225725,2016/3/5 17:23:30,rider,onboard
5_70_rider_0,-73.9452196,40.7825675,2016/3/5 17:23:35,rider,onboard
5_70_rider_0,-73.9452196,40.7825675,2016/3/5 17:23:40,rider,onboard
5_70_rider_0,-73.94496984999999,40.7829095,2016/3/5 17:23:45,rider,onboard
5_70_rider_0,-73.94472009999998,40.7832515,2016/3/5 17:23:50,rider,onboard
5_70_rider_0,-73.94472009999998,40.7832515,2016/3/5 17:23:55,rider,onboard
5_70_rider_0,-73.94460115999999,40.78318522,2016/3/5 17:24:00,rider,onboard
5_70_rider_0,-73.94448222,40.78311894,2016/3/5 17:24:05,rider,onboard
5_70_rider_0,-73.94436327999999,40.783052659999996,2016/3/5 17:24:10,rider,onboard
5_70_rider_0,-73.94424434,40.78298638,2016/3/5 17:24:15,rider,onboard
5_70_rider_0,-73.9441254,40.7829201,2016/3/5 17:24:20,rider,onboard
5_70_rider_0,-73.9441254,40.7829201,2016/3/5 17:24:25,rider,onboard
5_70_rider_0,-73.9441908,40.7817314,2016/3/5 17:24:30,rider,onboard
5_70_rider_0,-73.9442562,40.780542700000005,2016/3/5 17:24:35,rider,onboard
5_70_rider_0,-73.9442562,40.780542700000005,2016/3/5 17:24:40,rider,onboard
5_70_rider_0,-73.94418309999999,40.7801905,2016/3/5 17:24:45,rider,onboard
5_70_rider_0,-73.94418309999999,40.7801905,2016/3/5 17:24:50,rider,onboard
5_70_rider_0,-73.9441478,40.780071050000004,2016/3/5 17:24:55,rider,onboard
5_70_rider_0,-73.9441125,40.7799516,2016/3/5 17:25:00,rider,onboard
5_70_rider_0,-73.9441125,40.7799516,2016/3/5 17:25:05,rider,onboard
5_70_rider_0,-73.9438835,40.7797055,2016/3/5 17:25:10,rider,onboard
5_70_rider_0,-73.9438835,40.7797055,2016/3/5 17:25:15,rider,onboard
5_70_rider_0,-73.94354129999999,40.779216399999996,2016/3/5 17:25:20,rider,onboard
5_70_rider_0,-73.94354129999999,40.779216399999996,2016/3/5 17:25:25,rider,onboard
5_70_rider_0,-73.94389084999999,40.778559324999996,2016/3/5 17:25:30,rider,onboard
5_70_rider_0,-73.9442404,40.77790225,2016/3/5 17:25:35,rider,onboard
5_70_rider_0,-73.94458995,40.777245175,2016/3/5 17:25:40,rider,onboard
5_70_rider_0,-73.94493949999999,40.7765881,2016/3/5 17:25:45,rider,onboard
5_70_rider_0,-73.94528905,40.775931025,2016/3/5 17:25:50,rider,onboard
5_70_rider_0,-73.9456386,40.77527395,2016/3/5 17:25:55,rider,onboard
5_70_rider_0,-73.94598814999999,40.774616875,2016/3/5 17:26:00,rider,onboard
5_70_rider_0,-73.94633769999999,40.7739598,2016/3/5 17:26:05,rider,onboard
5_70_rider_0,-73.94668725,40.77330272499999,2016/3/5 17:26:10,rider,onboard
5_70_rider_0,-73.94703679999999,40.772645649999994,2016/3/5 17:26:15,rider,onboard
5_70_rider_0,-73.94738634999999,40.771988574999995,2016/3/5 17:26:20,rider,onboard
5_70_rider_0,-73.9477359,40.771331499999995,2016/3/5 17:26:25,rider,onboard
5_70_rider_0,-73.94808545,40.770674424999996,2016/3/5 17:26:30,rider,onboard
5_70_rider_0,-73.94843499999999,40.770017349999996,2016/3/5 17:26:35,rider,onboard
5_70_rider_0,-73.94878455,40.769360275,2016/3/5 17:26:40,rider,onboard
5_70_rider_0,-73.9491341,40.7687032,2016/3/5 17:26:45,rider,onboard
5_70_rider_0,-73.9491341,40.7687032,2016/3/5 17:26:50,rider,onboard
5_70_rider_0,-73.94989515,40.767781799999995,2016/3/5 17:26:55,rider,onboard
5_70_rider_0,-73.9506562,40.7668604,2016/3/5 17:27:00,rider,onboard
5_70_rider_0,-73.9506562,40.7668604,2016/3/5 17:27:05,rider,onboard
5_70_rider_0,-73.9510131,40.766515999999996,2016/3/5 17:27:10,rider,onboard
5_70_rider_0,-73.9510131,40.766515999999996,2016/3/5 17:27:15,rider,onboard
5_70_rider_0,-73.95158175,40.765888399999994,2016/3/5 17:27:20,rider,onboard
5_70_rider_0,-73.95215040000001,40.76526079999999,2016/3/5 17:27:25,rider,onboard
5_70_rider_0,-73.95215040000001,40.76526079999999,2016/3/5 17:27:30,rider,onboard
5_70_rider_0,-73.95249460000001,40.764819133333326,2016/3/5 17:27:35,rider,onboard
5_70_rider_0,-73.9528388,40.76437746666666,2016/3/5 17:27:40,rider,onboard
5_70_rider_0,-73.953183,40.76393579999999,2016/3/5 17:27:45,rider,onboard
5_70_rider_0,-73.953183,40.76393579999999,2016/3/5 17:27:50,rider,onboard
5_70_rider_0,-73.95376764,40.76336779999999,2016/3/5 17:27:55,rider,onboard
5_70_rider_0,-73.95435228,40.762799799999996,2016/3/5 17:28:00,rider,onboard
5_70_rider_0,-73.95493692000001,40.762231799999995,2016/3/5 17:28:05,rider,onboard
5_70_rider_0,-73.95552156000001,40.7616638,2016/3/5 17:28:10,rider,onboard
5_70_rider_0,-73.95610620000001,40.7610958,2016/3/5 17:28:15,rider,onboard
5_70_rider_0,-73.95610620000001,40.7610958,2016/3/5 17:28:20,rider,onboard
5_70_rider_0,-73.956629975,40.76065755,2016/3/5 17:28:25,rider,onboard
5_70_rider_0,-73.95715375,40.7602193,2016/3/5 17:28:30,rider,onboard
5_70_rider_0,-73.95767752500001,40.75978105,2016/3/5 17:28:35,rider,onboard
5_70_rider_0,-73.9582013,40.7593428,2016/3/5 17:28:40,rider,onboard
5_70_rider_0,-73.9582013,40.7593428,2016/3/5 17:28:45,rider,onboard
5_70_rider_0,-73.95897172000001,40.758482699999995,2016/3/5 17:28:50,rider,onboard
5_70_rider_0,-73.95974214,40.7576226,2016/3/5 17:28:55,rider,onboard
5_70_rider_0,-73.96051256000001,40.756762499999994,2016/3/5 17:29:00,rider,onboard
5_70_rider_0,-73.96128298000001,40.7559024,2016/3/5 17:29:05,rider,onboard
5_70_rider_0,-73.96205340000002,40.75504229999999,2016/3/5 17:29:10,rider,onboard
5_70_rider_0,-73.96205340000002,40.75504229999999,2016/3/5 17:29:15,rider,onboard
5_70_rider_0,-73.962889,40.75411609999999,2016/3/5 17:29:20,rider,onboard
5_70_rider_0,-73.96372459999999,40.753189899999995,2016/3/5 17:29:25,rider,onboard
5_70_rider_0,-73.96372459999999,40.753189899999995,2016/3/5 17:29:30,rider,onboard
5_70_rider_0,-73.96432035,40.75286495,2016/3/5 17:29:35,rider,onboard
5_70_rider_0,-73.9649161,40.75254,2016/3/5 17:29:40,rider,onboard
5_70_rider_0,-73.9649161,40.75254,2016/3/5 17:29:45,rider,onboard
5_70_rider_0,-73.9657393,40.7528873,2016/3/5 17:29:50,rider,onboard
5_70_rider_0,-73.9665625,40.7532346,2016/3/5 17:29:55,rider,onboard
5_70_rider_0,-73.9665625,40.7532346,2016/3/5 17:30:00,rider,onboard
5_70_rider_0,-73.96650340000001,40.753320200000005,2016/3/5 17:30:05,rider,onboard
5_70_rider_0,-73.96650340000001,40.753320200000005,2016/3/5 17:30:10,rider,onboard
5_70_rider_0,-73.9662667,40.7536872,2016/3/5 17:30:15,rider,onboard
5_70_rider_0,-73.9662667,40.7536872,2016/3/5 17:30:20,rider,onboard
5_70_rider_0,-73.96613609999999,40.7538651,2016/3/5 17:30:25,rider,onboard
5_70_rider_0,-73.96613609999999,40.7538651,2016/3/5 17:30:30,rider,onboard
5_70_rider_0,-73.96591425,40.75418105,2016/3/5 17:30:35,rider,onboard
5_70_rider_0,-73.96569240000001,40.754497,2016/3/5 17:30:40,rider,onboard
5_70_rider_0,-73.96569240000001,40.754497,2016/3/5 17:30:45,rider,onboard
5_70_rider_0,-73.96587492307692,40.754574446153846,2016/3/5 17:30:50,rider,onboard
5_70_rider_0,-73.96605744615385,40.75465189230769,2016/3/5 17:30:55,rider,onboard
5_70_rider_0,-73.96623996923077,40.75472933846154,2016/3/5 17:31:00,rider,onboard
5_70_rider_0,-73.9664224923077,40.75480678461538,2016/3/5 17:31:05,rider,onboard
5_70_rider_0,-73.96660501538462,40.75488423076923,2016/3/5 17:31:10,rider,onboard
5_70_rider_0,-73.96678753846155,40.754961676923074,2016/3/5 17:31:15,rider,onboard
5_70_rider_0,-73.96697006153846,40.75503912307692,2016/3/5 17:31:20,rider,onboard
5_70_rider_0,-73.96715258461539,40.755116569230765,2016/3/5 17:31:25,rider,onboard
5_70_rider_0,-73.9673351076923,40.75519401538461,2016/3/5 17:31:30,rider,onboard
5_70_rider_0,-73.96751763076924,40.755271461538456,2016/3/5 17:31:35,rider,onboard
5_70_rider_0,-73.96770015384615,40.7553489076923,2016/3/5 17:31:40,rider,onboard
5_70_rider_0,-73.96788267692308,40.75542635384615,2016/3/5 17:31:45,rider,onboard
5_70_rider_0,-73.9680652,40.75550379999999,2016/3/5 17:31:50,rider,onboard
5_70_rider_0,-73.9680652,40.75550379999999,2016/3/5 17:31:55,rider,onboard
5_70_rider_0,-73.9682926,40.7551904,2016/3/5 17:32:00,rider,onboard
5_70_rider_0,-73.96852,40.754877,2016/3/5 17:32:05,rider,onboard
5_70_rider_0,-73.96852,40.754877,2016/3/5 17:32:10,rider,onboard
5_70_rider_0,-73.968749,40.754564,2016/3/5 17:32:15,rider,onboard
5_70_rider_0,-73.968978,40.754251000000004,2016/3/5 17:32:20,rider,onboard
5_70_rider_0,-73.968978,40.754251000000004,2016/3/5 17:32:25,rider,onboard
5_70_rider_0,-73.96912900000001,40.754042000000005,2016/3/5 17:32:30,rider,onboard
5_70_rider_0,-73.96928,40.753833,2016/3/5 17:32:35,rider,onboard
5_70_rider_0,-73.969431,40.753624,2016/3/5 17:32:40,rider,onboard
5_70_rider_0,-73.969431,40.753624,2016/3/5 17:32:45,rider,onboard
5_70_rider_0,-73.96966635,40.753303700000004,2016/3/5 17:32:50,rider,onboard
5_70_rider_0,-73.9699017,40.7529834,2016/3/5 17:32:55,rider,onboard
5_70_rider_0,-73.9699017,40.7529834,2016/3/5 17:33:00,rider,onboard
5_70_rider_0,-73.97012135,40.7526812,2016/3/5 17:33:05,rider,onboard
5_70_rider_0,-73.970341,40.752379,2016/3/5 17:33:10,rider,onboard
5_70_rider_0,-73.970341,40.752379,2016/3/5 17:33:15,rider,onboard
5_70_rider_0,-73.9705725,40.7520635,2016/3/5 17:33:20,rider,onboard
5_70_rider_0,-73.970804,40.751748,2016/3/5 17:33:25,rider,onboard
5_70_rider_0,-73.970804,40.751748,2016/3/5 17:33:30,rider,onboard
5_70_rider_0,-73.9709901,40.75182663333333,2016/3/5 17:33:35,rider,onboard
5_70_rider_0,-73.9711762,40.75190526666667,2016/3/5 17:33:40,rider,onboard
5_70_rider_0,-73.9713623,40.7519839,2016/3/5 17:33:45,rider,onboard
5_70_rider_0,-73.9715484,40.75206253333334,2016/3/5 17:33:50,rider,onboard
5_70_rider_0,-73.9717345,40.75214116666667,2016/3/5 17:33:55,rider,onboard
5_70_rider_0,-73.9719206,40.752219800000006,2016/3/5 17:34:00,rider,onboard
5_70_rider_0,-73.9721067,40.75229843333334,2016/3/5 17:34:05,rider,onboard
5_70_rider_0,-73.97229279999999,40.75237706666667,2016/3/5 17:34:10,rider,onboard
5_70_rider_0,-73.9724789,40.752455700000006,2016/3/5 17:34:15,rider,onboard
5_70_rider_0,-73.97266499999999,40.75253433333334,2016/3/5 17:34:20,rider,onboard
5_70_rider_0,-73.9728511,40.752612966666675,2016/3/5 17:34:25,rider,onboard
5_70_rider_0,-73.9730372,40.752691600000006,2016/3/5 17:34:30,rider,onboard
5_70_rider_0,-73.9730372,40.752691600000006,2016/3/5 17:34:35,rider,onboard
5_70_rider_0,-73.97330566666666,40.75280416666667,2016/3/5 17:34:40,rider,onboard
5_70_rider_0,-73.97357413333333,40.752916733333336,2016/3/5 17:34:45,rider,onboard
5_70_rider_0,-73.9738426,40.7530293,2016/3/5 17:34:50,rider,onboard
5_70_rider_0,-73.97411106666667,40.75314186666667,2016/3/5 17:34:55,rider,onboard
5_70_rider_0,-73.97437953333333,40.75325443333333,2016/3/5 17:35:00,rider,onboard
5_70_rider_0,-73.974648,40.753367,2016/3/5 17:35:05,rider,onboard
5_70_rider_0,-73.974648,40.753367,2016/3/5 17:35:10,rider,onboard
5_70_rider_0,-73.975811,40.753857999999994,2016/3/5 17:35:15,rider,onboard
5_70_rider_0,-73.976974,40.754349,2016/3/5 17:35:20,rider,onboard
5_70_rider_0,-73.976974,40.754349,2016/3/5 17:35:25,rider,onboard
5_70_rider_0,-73.9771279,40.75441555,2016/3/5 17:35:30,rider,onboard
5_70_rider_0,-73.9772818,40.7544821,2016/3/5 17:35:35,rider,onboard
5_70_rider_0,-73.9774357,40.75454865,2016/3/5 17:35:40,rider,onboard
5_70_rider_0,-73.9775896,40.754615199999996,2016/3/5 17:35:45,rider,onboard
5_70_rider_0,-73.9777435,40.754681749999996,2016/3/5 17:35:50,rider,onboard
5_70_rider_0,-73.9778974,40.754748299999996,2016/3/5 17:35:55,rider,onboard
5_70_rider_0,-73.9778974,40.754748299999996,2016/3/5 17:36:00,rider,onboard
5_70_rider_0,-73.977959392,40.75477420799999,2016/3/5 17:36:05,rider,onboard
5_70_rider_0,-73.978021384,40.754800116,2016/3/5 17:36:10,rider,onboard
5_70_rider_0,-73.978083376,40.754826023999996,2016/3/5 17:36:15,rider,onboard
5_70_rider_0,-73.978145368,40.754851931999994,2016/3/5 17:36:20,rider,onboard
5_70_rider_0,-73.97820736,40.75487784,2016/3/5 17:36:25,rider,onboard
5_70_rider_0,-73.978269352,40.754903748,2016/3/5 17:36:30,rider,onboard
5_70_rider_0,-73.97833134400001,40.754929656,2016/3/5 17:36:35,rider,onboard
5_70_rider_0,-73.97839333600001,40.754955564,2016/3/5 17:36:40,rider,onboard
5_70_rider_0,-73.97845532800001,40.754981472,2016/3/5 17:36:45,rider,onboard
5_70_rider_0,-73.97851732000001,40.75500738,2016/3/5 17:36:50,rider,onboard
5_70_rider_0,-73.97857931200001,40.755033288,2016/3/5 17:36:55,rider,onboard
5_70_rider_0,-73.978641304,40.755059196,2016/3/5 17:37:00,rider,onboard
5_70_rider_0,-73.978703296,40.755085104,2016/3/5 17:37:05,rider,onboard
5_70_rider_0,-73.978765288,40.755111012,2016/3/5 17:37:10,rider,onboard
5_70_rider_0,-73.97882728,40.75513692,2016/3/5 17:37:15,rider,onboard
5_70_rider_0,-73.978889272,40.755162828,2016/3/5 17:37:20,rider,onboard
5_70_rider_0,-73.978951264,40.755188736,2016/3/5 17:37:25,rider,onboard
5_70_rider_0,-73.979013256,40.755214644,2016/3/5 17:37:30,rider,onboard
5_70_rider_0,-73.97907524800002,40.755240552000004,2016/3/5 17:37:35,rider,onboard
5_70_rider_0,-73.97913724000001,40.75526646,2016/3/5 17:37:40,rider,onboard
5_70_rider_0,-73.97919923200001,40.755292368000006,2016/3/5 17:37:45,rider,onboard
5_70_rider_0,-73.97926122400001,40.755318276000004,2016/3/5 17:37:50,rider,onboard
5_70_rider_0,-73.97932321600001,40.755344184,2016/3/5 17:37:55,rider,onboard
5_70_rider_0,-73.97938520800001,40.75537009200001,2016/3/5 17:38:00,rider,onboard
5_70_rider_0,-73.97944720000001,40.755396000000005,2016/3/5 17:38:05,rider,onboard
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:00,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:05,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:10,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:15,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:20,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:25,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:30,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:35,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:40,point,display
5_70_rider_1_meeting_point,-73.9476241,40.7752458,2016/3/5 17:15:45,point,display
