route_name_list,lon,lat,datetime,type_list,status_list,matched_entity_id_list,direction_angle_list
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:00:30,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:00:35,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:00:40,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:00:45,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:00:50,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:00:55,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:00,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:05,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:10,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:15,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:20,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:25,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:30,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:35,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:40,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:45,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:50,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:01:55,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:02:00,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:02:05,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:02:10,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:02:15,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:02:20,point,display,driver_47,0.0
1_32_192_rider_15_meeting_point,114.0757907,22.5539033,2016-11-01 08:02:25,point,display,driver_47,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:00,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:05,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:10,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:15,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:20,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:25,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:30,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:35,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:40,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:45,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:50,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:00:55,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:00,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:05,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:10,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:15,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:20,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:25,rider,wait,driver_8,0.0
1_32_192_rider_17,114.0550696,22.5287864,2016-11-1 08:01:30,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.05520038333333,22.529025333333333,2016-11-1 08:01:35,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.05533116666666,22.52926426666667,2016-11-1 08:01:40,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.05546195,22.5295032,2016-11-1 08:01:45,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.05559273333333,22.529742133333333,2016-11-1 08:01:50,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.05572351666666,22.529981066666668,2016-11-1 08:01:55,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.0558543,22.53022,2016-11-1 08:02:00,rider,onboard,driver_8,27.0
1_32_192_rider_17,114.05585884999999,22.530226833333334,2016-11-1 08:02:05,rider,onboard,driver_8,32.0
1_32_192_rider_17,114.05586339999999,22.530233666666668,2016-11-1 08:02:10,rider,onboard,driver_8,32.0
1_32_192_rider_17,114.05586794999999,22.530240499999998,2016-11-1 08:02:15,rider,onboard,driver_8,32.0
1_32_192_rider_17,114.0558725,22.53024733333333,2016-11-1 08:02:20,rider,onboard,driver_8,32.0
1_32_192_rider_17,114.05587705,22.530254166666666,2016-11-1 08:02:25,rider,onboard,driver_8,32.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:00,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:05,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:10,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:15,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:20,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:25,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:30,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:35,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:40,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:45,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:50,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:00:55,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:00,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:05,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:10,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:15,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:20,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:25,point,display,driver_8,0.0
1_32_192_rider_17_meeting_point,114.0550696,22.5287864,2016-11-01 08:01:30,point,display,driver_8,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:00,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:05,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:10,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:15,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:20,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:25,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:30,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:35,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:40,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:45,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:50,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:00:55,rider,wait,driver_14,0.0
1_32_192_rider_19,113.9364982,22.5176768,2016-11-1 08:01:00,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.93703181666666,22.517548783333332,2016-11-1 08:01:05,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.93756543333333,22.517420766666667,2016-11-1 08:01:10,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.93809905,22.51729275,2016-11-1 08:01:15,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.93863266666666,22.51716473333333,2016-11-1 08:01:20,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.93916628333332,22.517036716666667,2016-11-1 08:01:25,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.9396999,22.5169087,2016-11-1 08:01:30,rider,onboard,driver_14,105.0
1_32_192_rider_19,113.9395412,22.51628735,2016-11-1 08:01:35,rider,onboard,driver_14,193.0
1_32_192_rider_19,113.9393825,22.515666,2016-11-1 08:01:40,rider,onboard,driver_14,193.0
1_32_192_rider_19,113.9392238,22.51504465,2016-11-1 08:01:45,rider,onboard,driver_14,193.0
1_32_192_rider_19,113.9390651,22.514423299999997,2016-11-1 08:01:50,rider,onboard,driver_14,193.0
1_32_192_rider_19,113.9389064,22.513801949999998,2016-11-1 08:01:55,rider,onboard,driver_14,193.0
1_32_192_rider_19,113.9387477,22.5131806,2016-11-1 08:02:00,rider,onboard,driver_14,193.0
1_32_192_rider_19,113.93874536666667,22.513159866666665,2016-11-1 08:02:05,rider,onboard,driver_14,186.0
1_32_192_rider_19,113.93874303333332,22.513139133333333,2016-11-1 08:02:10,rider,onboard,driver_14,186.0
1_32_192_rider_19,113.9387407,22.5131184,2016-11-1 08:02:15,rider,onboard,driver_14,186.0
1_32_192_rider_19,113.93873836666667,22.513097666666667,2016-11-1 08:02:20,rider,onboard,driver_14,186.0
1_32_192_rider_19,113.93873603333333,22.513076933333334,2016-11-1 08:02:25,rider,onboard,driver_14,186.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:00,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:05,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:10,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:15,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:20,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:25,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:30,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:35,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:40,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:45,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:50,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:00:55,point,display,driver_14,0.0
1_32_192_rider_19_meeting_point,113.9364982,22.5176768,2016-11-01 08:01:00,point,display,driver_14,0.0
1_32_192_rider_22,114.1195411,22.535969,2016-11-1 08:00:00,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.11923661666667,22.536116383333336,2016-11-1 08:00:05,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.11893213333333,22.536263766666668,2016-11-1 08:00:10,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.11862765000001,22.53641115,2016-11-1 08:00:15,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.11832316666667,22.536558533333334,2016-11-1 08:00:20,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.11801868333333,22.53670591666667,2016-11-1 08:00:25,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.1177142,22.5368533,2016-11-1 08:00:30,rider,onboard,driver_3,298.0
1_32_192_rider_22,114.11808649999999,22.537100566666666,2016-11-1 08:00:35,rider,onboard,driver_3,54.0
1_32_192_rider_22,114.1184588,22.537347833333335,2016-11-1 08:00:40,rider,onboard,driver_3,54.0
1_32_192_rider_22,114.1188311,22.5375951,2016-11-1 08:00:45,rider,onboard,driver_3,54.0
1_32_192_rider_22,114.11920339999999,22.537842366666666,2016-11-1 08:00:50,rider,onboard,driver_3,54.0
1_32_192_rider_22,114.1195757,22.538089633333335,2016-11-1 08:00:55,rider,onboard,driver_3,54.0
1_32_192_rider_22,114.119948,22.5383369,2016-11-1 08:01:00,rider,onboard,driver_3,54.0
1_32_192_rider_22,114.12178433333332,22.53942006666667,2016-11-1 08:01:05,rider,onboard,driver_3,57.0
1_32_192_rider_22,114.12362066666667,22.540503233333332,2016-11-1 08:01:10,rider,onboard,driver_3,57.0
1_32_192_rider_22,114.125457,22.5415864,2016-11-1 08:01:15,rider,onboard,driver_3,57.0
1_32_192_rider_22,114.12729333333333,22.542669566666667,2016-11-1 08:01:20,rider,onboard,driver_3,57.0
1_32_192_rider_22,114.12912966666667,22.54375273333333,2016-11-1 08:01:25,rider,onboard,driver_3,57.0
1_32_192_rider_22,114.130966,22.5448359,2016-11-1 08:01:30,rider,onboard,driver_3,57.0
1_32_192_rider_22,114.13171295000001,22.54541265,2016-11-1 08:01:35,rider,onboard,driver_3,50.0
1_32_192_rider_22,114.1324599,22.5459894,2016-11-1 08:01:40,rider,onboard,driver_3,50.0
1_32_192_rider_22,114.13320685,22.54656615,2016-11-1 08:01:45,rider,onboard,driver_3,50.0
1_32_192_rider_22,114.1339538,22.5471429,2016-11-1 08:01:50,rider,onboard,driver_3,50.0
1_32_192_rider_22,114.13470075000001,22.54771965,2016-11-1 08:01:55,rider,onboard,driver_3,50.0
1_32_192_rider_22,114.1354477,22.5482964,2016-11-1 08:02:00,rider,onboard,driver_3,50.0
1_32_192_rider_22,114.13571986666666,22.548716483333337,2016-11-1 08:02:05,rider,onboard,driver_3,31.0
1_32_192_rider_22,114.13599203333334,22.549136566666668,2016-11-1 08:02:10,rider,onboard,driver_3,31.0
1_32_192_rider_22,114.1362642,22.54955665,2016-11-1 08:02:15,rider,onboard,driver_3,31.0
1_32_192_rider_22,114.13653636666666,22.549976733333335,2016-11-1 08:02:20,rider,onboard,driver_3,31.0
1_32_192_rider_22,114.13680853333334,22.55039681666667,2016-11-1 08:02:25,rider,onboard,driver_3,31.0
1_32_192_rider_22_meeting_point,114.1195411,22.535969,2016-11-01 08:00:00,point,display,driver_3,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:00,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:05,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:10,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:15,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:20,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:25,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:30,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:35,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:40,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:45,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:50,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:00:55,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:00,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:05,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:10,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:15,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:20,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:25,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:30,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:35,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:40,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:45,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:50,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:01:55,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:02:00,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:02:05,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:02:10,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:02:15,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:02:20,rider,wait,driver_26,0.0
1_32_192_rider_24,114.0952867,22.5378633,2016-11-1 08:02:25,rider,wait,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:00,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:05,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:10,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:15,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:20,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:25,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:30,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:35,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:40,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:45,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:50,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:00:55,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:00,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:05,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:10,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:15,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:20,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:25,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:30,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:35,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:40,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:45,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:50,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:01:55,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:02:00,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:02:05,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:02:10,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:02:15,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:02:20,point,display,driver_26,0.0
1_32_192_rider_24_meeting_point,114.0952867,22.5378633,2016-11-01 08:02:25,point,display,driver_26,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:00,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:05,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:10,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:15,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:20,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:25,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:30,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:35,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:40,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:45,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:50,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:00:55,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:00,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:05,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:10,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:15,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:20,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:25,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:30,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:35,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:40,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:45,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:50,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:01:55,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:02:00,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:02:05,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:02:10,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:02:15,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:02:20,rider,wait,driver_21,0.0
1_32_192_rider_25,114.0630055,22.5293469,2016-11-1 08:02:25,rider,wait,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:00,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:05,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:10,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:15,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:20,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:25,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:30,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:35,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:40,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:45,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:50,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:00:55,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:00,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:05,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:10,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:15,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:20,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:25,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:30,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:35,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:40,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:45,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:50,point,display,driver_21,0.0
1_32_192_rider_25_meeting_point,114.0630055,22.5293469,2016-11-01 08:01:55,point,display,driver_21,0.0
